index,Sales_ID,name,year,selling_price,km_driven,Region,State or Province,City,fuel,seller_type,transmission,owner,mileage,engine,max_power,seats,sold,torque_splitnm,torque_splitrpm,selling_price_grouped,std_price
158,165,Tata,2018,12300,8000,East,New York,New York City,Diesel,Dealer,Automatic,First_Owner,21.5,1497,108.5,5,Y,260.0,2125,12300.0,0.46118586455135646
159,166,BMW,2016,25800,30000,South,Florida,Miami,Diesel,Dealer,Automatic,First_Owner,22.69,1995,190.0,5,Y,400.0,2125,25800.0,1.844044779592899
160,167,Toyota,2016,22800,41000,East,New York,New York City,Petrol,Dealer,Automatic,First_Owner,19.16,2494,157.7,5,Y,213.0,4500,22800.0,1.536742798472556
161,168,BMW,2016,34800,12000,East,District of Columbia,Washington,Diesel,Dealer,Automatic,First_Owner,18.12,1995,190.0,5,Y,400.0,2125,34800.0,2.765950722953927
162,169,Toyota,2009,5400,71000,East,New York,New York City,Petrol,Dealer,Automatic,First_Owner,12.1,2362,164.7,5,Y,224.0,4000,5400.0,-0.2456086920254318
163,170,Maruti,2016,10200,20000,West,California,Los Angeles,Petrol,Individual,Manual,First_Owner,17.5,1373,91.1,7,Y,130.0,4000,10200.0,0.24607447776711652
164,171,Volvo,2017,120000,30000,East,New York,New York City,Petrol,Individual,Automatic,First_Owner,42.0,1969,400.0,4,Y,640.0,1740,120000.0,11.49332698677166
165,172,Volkswagen,2011,3600,100000,South,North Carolina,Charlotte,Diesel,Individual,Manual,Second_Owner,20.54,1598,103.6,5,Y,250.0,2000,3600.0,-0.42998988069763744
166,173,Ford,2018,6900,9500,Central,Texas,Houston,Petrol,Individual,Manual,First_Owner,18.16,1196,86.8,5,Y,112.0,4000,6900.0,-0.09195770146526046
167,174,Ford,2011,1920,120000,Central,Texas,Houston,Diesel,Individual,Manual,First_Owner,20.0,1399,68.0,5,Y,160.0,2000,1920.0,-0.6020789901250294
168,175,Maruti,2015,6180,36600,Central,Texas,Houston,Petrol,Individual,Manual,First_Owner,20.4,1197,81.8,5,Y,113.0,4200,6180.0,-0.16571017693414272
169,176,Maruti,2015,4680,50000,East,District of Columbia,Washington,Petrol,Individual,Automatic,Second_Owner,20.51,998,67.0,5,Y,90.0,3500,4680.0,-0.3193611674943141
170,177,Hyundai,2016,6600,14000,West,Washington,Seattle,Petrol,Individual,Manual,Second_Owner,18.6,1197,81.83,5,Y,114.7,4000,6600.0,-0.12268789957729474
171,178,Maruti,1999,480,40000,East,District of Columbia,Washington,Petrol,Individual,Manual,Second_Owner,16.1,796,37.0,4,Y,59.0,2500,480.0,-0.7495839410627939
172,179,Maruti,2010,2640,120000,East,District of Columbia,Washington,Diesel,Individual,Manual,First_Owner,21.1,1248,73.9,5,Y,113.0,4500,2640.0,-0.5283265146561471
173,180,Hyundai,2015,5100,70000,East,New York,New York City,Petrol,Individual,Manual,First_Owner,18.9,1197,82.0,5,Y,114.0,4000,5100.0,-0.2763388901374661
174,181,Volkswagen,2019,5760,13000,East,New York,New York City,Petrol,Individual,Manual,First_Owner,19.44,999,75.0,5,Y,95.0,3650,5760.0,-0.2087324542909907
175,182,Hyundai,2014,4800,60000,Central,Texas,Dallas,Petrol,Individual,Manual,Second_Owner,18.9,1197,82.0,5,Y,114.0,4000,4800.0,-0.30706908824950035
176,183,Maruti,2014,5844,35000,South,Florida,Miami,Petrol,Individual,Manual,First_Owner,19.1,1197,85.8,5,Y,114.0,4000,5844.0,-0.2001279988196211
177,184,Hyundai,2016,4632,44000,East,Pennsylvania,Philadelphia,Petrol,Individual,Manual,Second_Owner,19.1,1197,82.0,5,Y,114.0,4000,4632.0,-0.32427799919223954
178,185,Honda,2005,1200,120000,East,Pennsylvania,Philadelphia,Petrol,Individual,Manual,Second_Owner,13.0,1493,100.0,5,Y,140.0,4600,1200.0,-0.6758314655939116
179,186,Toyota,2010,3600,60000,West,California,Los Angeles,Diesel,Individual,Manual,First_Owner,21.43,1364,87.2,5,Y,205.0,2300,3600.0,-0.42998988069763744
180,187,Daewoo,2000,1200,60000,East,Massachusetts,Boston,Petrol,Individual,Manual,First_Owner,18.5,796,53.0,5,Y,71.0,3500,1200.0,-0.6758314655939116
181,188,Toyota,2014,21000,30000,East,Massachusetts,Boston,Diesel,Individual,Manual,Second_Owner,13.0,2982,168.5,7,Y,343.0,2400,21000.0,1.3523616098003504
182,189,Mahindra,2016,5400,15000,West,California,Los Angeles,Petrol,Individual,Manual,Second_Owner,18.15,1198,82.0,6,Y,115.0,3550,5400.0,-0.2456086920254318
183,190,Tata,2017,5880,90000,West,California,Los Angeles,Diesel,Individual,Manual,First_Owner,22.95,1248,74.0,5,Y,190.0,2375,5880.0,-0.19644037504617698
184,191,Honda,2009,4140,47000,West,California,Los Angeles,Petrol,Individual,Manual,Second_Owner,17.0,1497,118.0,5,Y,146.0,4800,4140.0,-0.37467552409597576
185,192,Maruti,2005,1020,90000,South,Georgia,Atlanta,Petrol,Individual,Manual,First_Owner,17.3,993,60.0,5,Y,78.0,4500,1020.0,-0.6942695844611322
186,193,Maruti,2010,2580,120600,West,Washington,Seattle,Petrol,Individual,Manual,Second_Owner,18.9,998,67.1,5,Y,90.0,3500,2580.0,-0.534472554278554
187,194,Hyundai,2010,3840,100000,Central,Illinois,Chicago,Petrol,Individual,Manual,Third_Owner,16.2,1599,103.2,5,Y,140.0,3000,3840.0,-0.40540572220801
188,195,Maruti,2016,5519,60000,South,Georgia,Atlanta,Petrol,Individual,Manual,Second_Owner,20.85,1197,83.14,5,Y,115.0,4000,5519.0,-0.2334190467743249
189,196,Hyundai,2005,780,86000,South,Georgia,Atlanta,Petrol,Individual,Manual,First_Owner,15.3,1341,83.0,5,Y,115.0,3200,780.0,-0.7188537429507597
190,197,Hyundai,2020,8640,5000,South,Georgia,Atlanta,Petrol,Individual,Manual,First_Owner,18.6,1197,81.86,5,Y,117.0,4000,8640.0,0.08627744758453831
191,198,Maruti,2017,9600,37000,West,California,Los Angeles,Diesel,Individual,Manual,First_Owner,28.09,1248,88.5,5,Y,200.0,1750,9600.0,0.18461408154304798
192,199,Tata,2019,6240,14000,East,Pennsylvania,Philadelphia,Petrol,Individual,Manual,First_Owner,20.3,1199,84.0,5,Y,114.0,3500,6240.0,-0.15956413731173585
193,200,Maruti,2015,6960,70000,West,California,San Francisco,Diesel,Individual,Manual,First_Owner,20.77,1248,88.76,7,Y,200.0,1750,6960.0,-0.0858116618428536
194,202,Honda,2015,7200,50000,West,California,Los Angeles,Petrol,Individual,Manual,First_Owner,17.4,1497,117.3,5,Y,145.0,4600,7200.0,-0.061227503353226194
195,203,Honda,2014,3480,60000,West,California,Los Angeles,Petrol,Individual,Manual,Second_Owner,19.4,1198,86.8,5,Y,109.0,4500,3480.0,-0.4422819599424512
196,204,Maruti,2016,4320,50000,Central,Illinois,Chicago,CNG,Individual,Manual,First_Owner,26.6,998,58.16,5,Y,77.0,3500,4320.0,-0.3562374052287552
197,205,Maruti,2017,6600,50000,Central,Illinois,Chicago,Petrol,Individual,Manual,First_Owner,20.85,1197,83.14,5,Y,115.0,4000,6600.0,-0.12268789957729474
198,206,Hyundai,2013,4500,70000,East,Massachusetts,Boston,Petrol,Individual,Manual,First_Owner,18.5,1197,82.85,5,Y,113.7,4000,4500.0,-0.33779928636153467
199,208,Maruti,2018,5040,35000,Central,Texas,Houston,Petrol,Individual,Automatic,First_Owner,20.51,998,67.0,5,Y,90.0,3500,5040.0,-0.28248492975987294
200,209,Maruti,2017,6600,20000,Central,Texas,Houston,Petrol,Individual,Manual,First_Owner,21.21,1197,81.8,5,Y,113.0,4200,6600.0,-0.12268789957729474
201,210,Maruti,2018,3240,20000,East,Massachusetts,Boston,Petrol,Individual,Manual,First_Owner,24.7,796,47.3,5,Y,69.0,3500,3240.0,-0.4668661184320786
202,211,Maruti,2018,8400,7800,Central,Illinois,Chicago,Petrol,Individual,Automatic,First_Owner,22.0,1197,81.8,5,Y,113.0,4200,8400.0,0.0616932890949109
203,212,Maruti,2017,6000,20000,Central,Illinois,Chicago,Petrol,Individual,Manual,First_Owner,20.4,1197,81.8,5,Y,113.0,4200,6000.0,-0.18414829580136327
204,213,Tata,2019,15000,15000,Central,Texas,Dallas,Diesel,Individual,Manual,First_Owner,17.6,2179,147.94,7,Y,320.0,2250,15000.0,0.7377576475596649
205,214,Hyundai,2013,3840,31377,South,Georgia,Atlanta,Petrol,Individual,Manual,Second_Owner,18.5,1197,82.85,5,Y,113.7,4000,3840.0,-0.40540572220801
206,215,Maruti,2018,8400,50000,Central,Illinois,Chicago,Diesel,Individual,Manual,First_Owner,28.4,1248,74.02,5,Y,190.0,2000,8400.0,0.0616932890949109
207,216,Maruti,2015,3480,60000,West,Washington,Seattle,Petrol,Individual,Manual,First_Owner,20.51,998,67.04,5,Y,90.0,3500,3480.0,-0.4422819599424512
208,217,Toyota,2012,6600,100000,Central,Michigan,Detroit,Petrol,Individual,Automatic,First_Owner,14.53,1794,138.1,5,Y,173.0,4000,6600.0,-0.12268789957729474
209,218,Honda,2012,3180,60000,East,Massachusetts,Boston,Petrol,Individual,Manual,First_Owner,19.4,1198,86.8,5,Y,109.0,4500,3180.0,-0.47301215805448543
210,219,Maruti,2018,9960,5000,East,Massachusetts,Boston,Petrol,Individual,Automatic,First_Owner,21.4,1197,83.1,5,Y,115.0,4000,9960.0,0.2214903192774891
211,220,Tata,2017,9600,60000,South,Georgia,Atlanta,Diesel,Individual,Manual,First_Owner,14.1,2179,147.94,7,Y,320.0,2250,9600.0,0.18461408154304798
212,221,Maruti,2011,1920,25000,East,New York,New York City,Petrol,Individual,Manual,Second_Owner,19.7,796,46.3,5,Y,62.0,3000,1920.0,-0.6020789901250294
213,222,Renault,2018,4020,30000,South,Georgia,Atlanta,Petrol,Individual,Manual,First_Owner,25.17,799,53.3,5,Y,72.0,4386,4020.0,-0.3869676033407895
214,223,Datsun,2017,3948,80000,South,Georgia,Atlanta,Petrol,Individual,Manual,Second_Owner,20.63,1198,67.0,5,Y,104.0,4000,3948.0,-0.3943428508876777
215,224,Maruti,2017,9300,75000,East,Pennsylvania,Philadelphia,Diesel,Individual,Manual,First_Owner,24.3,1248,88.5,5,Y,200.0,1750,9300.0,0.15388388343101372
216,225,Hyundai,2020,6288,32000,South,Georgia,Atlanta,Petrol,Individual,Manual,First_Owner,20.14,1197,81.86,5,Y,113.75,4000,6288.0,-0.15464730561381038
217,226,Maruti,2015,2940,40000,East,Massachusetts,Boston,Petrol,Individual,Manual,First_Owner,22.74,796,47.3,5,Y,69.0,3500,2940.0,-0.49759631654411285
218,227,Hyundai,2012,3300,93000,West,Washington,Seattle,Petrol,Individual,Manual,Second_Owner,17.0,1197,80.0,5,Y,140.0,4000,3300.0,-0.46072007880967175
219,228,Tata,2018,6240,60000,West,Washington,Seattle,Petrol,Individual,Manual,First_Owner,17.57,1193,88.7,5,Y,140.0,2750,6240.0,-0.15956413731173585
220,230,Nissan,2014,6600,37000,Central,Michigan,Detroit,Petrol,Individual,Manual,First_Owner,16.95,1498,97.7,5,Y,134.0,4000,6600.0,-0.12268789957729474
221,231,Ford,2018,10920,15000,Central,Michigan,Detroit,Petrol,Individual,Manual,First_Owner,17.0,1497,121.36,5,Y,150.0,4500,10920.0,0.3198269532359988
222,232,Nissan,2015,3600,80000,Central,Michigan,Detroit,Petrol,Individual,Manual,First_Owner,19.49,1198,67.04,5,Y,104.0,4000,3600.0,-0.42998988069763744
223,233,Maruti,2016,4200,140000,East,Massachusetts,Boston,Petrol,Individual,Manual,First_Owner,20.51,998,67.04,5,Y,90.0,3500,4200.0,-0.3685294844735689
224,234,Mahindra,2013,10800,70000,East,Massachusetts,Boston,Diesel,Individual,Manual,First_Owner,12.83,2696,162.0,7,Y,340.0,2525,10800.0,0.30753487399118506
225,235,Mahindra,2013,3600,120000,Central,Illinois,Chicago,Diesel,Individual,Manual,Second_Owner,17.21,1493,100.0,7,Y,240.0,2200,3600.0,-0.42998988069763744
226,236,Maruti,2010,3000,110000,Central,Illinois,Chicago,Diesel,Individual,Manual,Second_Owner,21.1,1248,73.9,5,Y,190.0,2000,3000.0,-0.491450276921706
227,237,Hyundai,2017,13200,37000,Central,Michigan,Detroit,Diesel,Individual,Manual,First_Owner,19.67,1582,126.2,5,Y,259.9,2325,13200.0,0.5533764588874592
228,238,Renault,2016,3240,44000,East,District of Columbia,Washington,Petrol,Individual,Manual,First_Owner,25.17,799,53.3,5,Y,72.0,4386,3240.0,-0.4668661184320786
229,239,Maruti,2015,7680,80000,East,District of Columbia,Washington,Diesel,Individual,Manual,First_Owner,20.77,1248,88.76,7,Y,200.0,1750,7680.0,-0.012059186373971357
230,240,Mahindra,2015,7800,125000,Central,Illinois,Chicago,Diesel,Individual,Manual,First_Owner,15.1,2179,140.0,7,Y,330.0,2200,7800.0,0.00023289287084235245
231,241,Maruti,2017,4919,13500,East,District of Columbia,Washington,Petrol,Individual,Manual,First_Owner,15.37,1196,73.0,5,Y,101.0,3000,4919.0,-0.2948794429983934
232,242,Hyundai,2011,1980,75000,East,District of Columbia,Washington,Petrol,Individual,Manual,First_Owner,17.92,1086,62.1,5,Y,96.1,3000,1980.0,-0.5959329505026225
233,243,Hyundai,2007,960,120000,East,Pennsylvania,Philadelphia,Petrol,Individual,Manual,Second_Owner,13.2,1495,94.0,5,Y,140.0,3500,960.0,-0.7004156240835391
234,244,Mahindra,2012,6420,120000,East,Pennsylvania,Philadelphia,Diesel,Individual,Manual,First_Owner,15.1,2179,140.0,7,Y,330.0,2200,6420.0,-0.1411260184445153
235,245,Toyota,2013,8400,70000,West,California,Los Angeles,Diesel,Individual,Manual,First_Owner,12.99,2494,100.57,7,Y,200.0,2400,8400.0,0.0616932890949109
236,246,Maruti,2013,6600,70000,East,New York,New York City,Diesel,Individual,Manual,First_Owner,23.4,1248,74.0,5,Y,190.0,2000,6600.0,-0.12268789957729474
237,247,Honda,2019,8160,15000,West,California,Los Angeles,Petrol,Individual,Automatic,First_Owner,19.0,1199,88.76,5,Y,110.0,4800,8160.0,0.03710913060528348
238,248,Hyundai,2009,2400,53000,West,California,Los Angeles,Petrol,Individual,Manual,Second_Owner,20.36,1197,78.9,5,Y,111.8,4000,2400.0,-0.5529106731457746
239,249,Maruti,2014,6000,120000,Central,Texas,Dallas,Diesel,Individual,Manual,Second_Owner,23.4,1248,74.0,5,Y,190.0,2000,6000.0,-0.18414829580136327
240,250,Maruti,2016,12000,70000,Central,Texas,Dallas,Diesel,Individual,Manual,First_Owner,24.52,1248,88.5,7,Y,200.0,1750,12000.0,0.43045566643932215
241,251,Hyundai,2008,1320,120000,West,California,San Diego,Petrol,Individual,Manual,Second_Owner,14.2,1341,82.9,5,Y,140.0,3200,1320.0,-0.6635393863490979
242,252,Hyundai,2012,3840,100000,West,California,San Diego,Petrol,Individual,Manual,Second_Owner,18.5,1197,80.0,5,Y,140.0,4000,3840.0,-0.40540572220801
243,254,Maruti,2015,4200,100000,East,New York,New York City,Petrol,Individual,Manual,First_Owner,20.4,1197,83.11,5,Y,113.0,4200,4200.0,-0.3685294844735689
244,255,Tata,2013,2040,162500,West,California,Los Angeles,Diesel,Individual,Manual,First_Owner,19.4,1405,70.0,5,Y,135.4,2500,2040.0,-0.5897869108802156
245,256,Hyundai,2017,9600,39000,East,Massachusetts,Boston,Diesel,Individual,Manual,First_Owner,22.54,1396,88.73,5,Y,219.7,2125,9600.0,0.18461408154304798
246,257,Maruti,2017,6000,75000,East,Massachusetts,Boston,Diesel,Individual,Manual,First_Owner,26.8,1248,74.0,5,Y,190.0,2000,6000.0,-0.18414829580136327
247,258,Tata,2017,16560,50000,South,Florida,Miami,Diesel,Individual,Automatic,First_Owner,17.6,2179,153.86,7,Y,400.0,2125,16560.0,0.8975546777422431
248,259,Mahindra,2019,15600,40000,South,Florida,Miami,Diesel,Individual,Manual,First_Owner,17.3,1497,121.0,8,Y,300.0,2125,15600.0,0.7992180437837334
249,260,Hyundai,2013,6360,92500,West,California,Los Angeles,Diesel,Individual,Manual,First_Owner,22.32,1582,126.3,5,Y,259.9,2325,6360.0,-0.14727205806692215
250,261,Maruti,2012,4320,158000,West,California,Los Angeles,Diesel,Individual,Manual,First_Owner,23.4,1248,74.0,5,Y,190.0,2000,4320.0,-0.3562374052287552
251,262,Maruti,2012,3720,120000,West,California,Los Angeles,Diesel,Individual,Manual,First_Owner,19.3,1248,73.9,5,Y,190.0,2000,3720.0,-0.41769780145282376
252,263,Honda,2015,8700,50000,West,Washington,Seattle,Diesel,Individual,Manual,Second_Owner,26.0,1498,98.6,5,Y,200.0,1750,8700.0,0.09242348720694517
253,264,Maruti,2012,4080,110000,Central,Michigan,Detroit,Diesel,Individual,Manual,First_Owner,19.3,1248,73.9,5,Y,190.0,2000,4080.0,-0.3808215637183826
254,265,Hyundai,2017,6600,2000,West,California,San Francisco,Diesel,Individual,Manual,Second_Owner,25.4,1186,73.97,5,Y,190.25,2000,6600.0,-0.12268789957729474
255,266,Toyota,2011,13800,181000,West,California,San Francisco,Diesel,Individual,Manual,Second_Owner,11.5,2982,171.0,7,Y,343.0,2400,13800.0,0.6148368551115277
256,267,Tata,2016,4560,70000,West,California,San Francisco,Diesel,Individual,Manual,First_Owner,27.28,1047,69.0,5,Y,140.0,2400,4560.0,-0.33165324673912777
257,268,Nissan,2013,4200,90000,Central,Texas,Houston,Petrol,Individual,Automatic,Second_Owner,17.97,1498,99.6,5,Y,134.0,4000,4200.0,-0.3685294844735689
258,269,Hyundai,2019,7320,2000,Central,Texas,Houston,Petrol,Individual,Manual,First_Owner,18.6,1197,81.86,5,Y,117.0,4000,7320.0,-0.048935424108412486
259,270,Maruti,2015,6300,20000,West,California,San Diego,Petrol,Individual,Manual,First_Owner,20.85,1197,83.14,5,Y,115.0,4000,6300.0,-0.153418097689329
260,271,Toyota,2011,5760,120000,West,California,San Diego,Diesel,Individual,Manual,First_Owner,12.8,2494,102.0,7,Y,140.0,2400,5760.0,-0.2087324542909907
261,272,Mahindra,2017,9360,35000,East,Pennsylvania,Philadelphia,Diesel,Individual,Manual,First_Owner,16.55,2498,105.0,6,Y,247.0,1900,9360.0,0.16002992305342056
262,273,Maruti,2012,3840,193000,Central,Michigan,Detroit,Diesel,Individual,Manual,First_Owner,19.3,1248,73.9,5,Y,190.0,2000,3840.0,-0.40540572220801
263,274,Maruti,2014,4500,80000,Central,Michigan,Detroit,Petrol,Individual,Manual,First_Owner,20.4,1197,81.8,5,Y,113.0,4200,4500.0,-0.33779928636153467
264,275,Datsun,2019,3600,40000,West,California,Los Angeles,Petrol,Individual,Manual,First_Owner,19.02,1198,67.05,5,Y,104.0,4000,3600.0,-0.42998988069763744
265,276,Hyundai,2015,6000,70000,West,California,San Diego,Diesel,Individual,Manual,Fourth_Above_Owner,22.54,1396,88.73,5,Y,219.7,2125,6000.0,-0.18414829580136327
266,277,Mahindra,2011,4848,122358,West,California,San Diego,Diesel,Individual,Manual,First_Owner,12.05,2179,120.0,9,Y,290.0,2300,4848.0,-0.3021522565515749
267,278,Tata,2015,6000,75000,South,North Carolina,Charlotte,Diesel,Individual,Manual,First_Owner,14.07,2956,69.01,7,Y,223.0,1900,6000.0,-0.18414829580136327
268,279,Tata,2017,4200,120000,East,Massachusetts,Boston,Diesel,Individual,Manual,First_Owner,27.28,1047,69.0,5,Y,140.0,2400,4200.0,-0.3685294844735689
269,280,Tata,2015,4560,40000,West,California,San Diego,Petrol,Individual,Manual,First_Owner,17.57,1193,88.7,5,Y,140.0,2750,4560.0,-0.33165324673912777
270,281,Hyundai,2008,1379,95200,West,Washington,Seattle,Petrol,Individual,Manual,Third_Owner,13.2,1495,94.0,5,Y,140.0,3500,1379.0,-0.6574957807203978
271,282,Honda,2014,4020,33033,East,District of Columbia,Washington,Petrol,Dealer,Manual,First_Owner,19.4,1198,86.8,5,Y,109.0,4500,4020.0,-0.3869676033407895
272,283,Hyundai,2015,5580,63063,East,District of Columbia,Washington,Petrol,Dealer,Automatic,First_Owner,18.9,1197,82.0,5,Y,114.0,4000,5580.0,-0.22717057315821126
273,284,Tata,2012,3480,60000,South,North Carolina,Charlotte,Diesel,Individual,Manual,First_Owner,21.02,1248,88.76,5,Y,200.0,2375,3480.0,-0.4422819599424512
274,285,Maruti,2005,1320,45000,South,North Carolina,Charlotte,Petrol,Individual,Manual,Second_Owner,19.7,796,46.3,5,Y,62.0,3000,1320.0,-0.6635393863490979
275,286,Tata,2011,5400,80000,West,California,Los Angeles,Diesel,Individual,Manual,Third_Owner,11.57,2179,138.1,7,Y,320.0,2200,5400.0,-0.2456086920254318
276,287,Mahindra,2009,4800,170000,West,California,Los Angeles,Diesel,Individual,Manual,Second_Owner,13.6,2523,63.0,7,Y,180.0,1470,4800.0,-0.30706908824950035
277,288,Mahindra,2007,2520,207890,East,District of Columbia,Washington,Diesel,Individual,Manual,Second_Owner,13.6,2523,63.0,7,Y,180.0,1470,2520.0,-0.5406185939009608
278,289,Mercedes,2018,55200,7976,Central,Texas,Houston,Diesel,Individual,Automatic,First_Owner,17.9,2143,170.0,5,Y,400.0,2100,55200.0,4.8556041945722574
279,290,Maruti,2016,2640,35000,South,Florida,Miami,Petrol,Individual,Manual,First_Owner,16.8,796,34.2,8,Y,59.0,2500,2640.0,-0.5283265146561471
280,291,Hyundai,2017,5400,35000,West,Washington,Seattle,Petrol,Individual,Manual,First_Owner,18.9,1197,82.0,5,Y,114.0,4000,5400.0,-0.2456086920254318
281,292,Hyundai,2017,5400,35000,Central,Illinois,Chicago,Petrol,Individual,Manual,First_Owner,18.9,1197,82.0,5,Y,114.0,4000,5400.0,-0.2456086920254318
282,293,Hyundai,2013,3480,50000,East,New York,New York City,Petrol,Individual,Automatic,First_Owner,16.95,1197,78.9,5,Y,111.8,4000,3480.0,-0.4422819599424512
283,294,Maruti,2016,6240,20000,East,New York,New York City,Petrol,Individual,Manual,First_Owner,20.4,1197,81.8,5,Y,113.0,4200,6240.0,-0.15956413731173585
284,295,Hyundai,2011,3180,20000,East,New York,New York City,Petrol,Individual,Automatic,First_Owner,16.95,1197,78.9,5,Y,111.8,4000,3180.0,-0.47301215805448543
285,296,Maruti,2012,3960,50000,South,Georgia,Atlanta,Petrol,Individual,Manual,Second_Owner,18.6,1197,85.8,5,Y,114.0,4000,3960.0,-0.39311364296319634
286,297,Maruti,2012,3960,50000,West,California,Los Angeles,Petrol,Individual,Manual,Second_Owner,18.6,1197,85.8,5,Y,114.0,4000,3960.0,-0.39311364296319634
287,298,Mahindra,2014,6119,120000,East,Massachusetts,Boston,Diesel,Individual,Manual,First_Owner,15.96,2523,62.1,7,Y,195.0,1800,6119.0,-0.17195865055025636
288,299,Hyundai,2014,6000,70000,East,Massachusetts,Boston,Petrol,Individual,Manual,First_Owner,17.1,1591,121.3,5,Y,154.9,4200,6000.0,-0.18414829580136327
289,300,Hyundai,2015,6300,50000,West,California,Los Angeles,Petrol,Individual,Manual,First_Owner,17.19,1197,81.86,5,Y,114.73,4000,6300.0,-0.153418097689329
290,301,Maruti,2019,8100,16500,South,Georgia,Atlanta,Petrol,Individual,Manual,First_Owner,21.01,1197,81.8,5,Y,113.0,4200,8100.0,0.030963090982876626
291,302,Hyundai,2010,3600,70000,East,New York,New York City,Petrol,Individual,Manual,First_Owner,17.0,1197,80.0,5,Y,140.0,4000,3600.0,-0.42998988069763744
